Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,,
707,11.76667,1.076105239,0.22,0.434496171,0.263664497,0.803263892,-0.038651628,8.339814641,18.09530855,,,
708,11.78333,1.083133975,0.22205171,0.435152526,0.265576859,0.80174433,-0.036494998,7.824456409,18.06028436,,,
709,11.8,1.096077716,0.22704754,0.446960851,0.27965156,0.803952495,-0.029684725,6.059198472,16.30907458,,,
710,11.81667,1.099046099,0.227956631,0.461369828,0.28505334,0.801373894,-0.027113921,5.4335562,18.4805747,,,
711,11.83333,1.087601107,0.222960801,0.479536482,0.268620845,0.795513891,-0.032546863,6.90844406,18.4455505,,,
712,11.85,1.080300174,0.217964971,0.484629616,0.260312132,0.792954358,-0.035266825,7.71539909,17.35980045,,,
713,11.86667,1.079028509,0.212969141,0.470701847,0.262852616,0.790825148,-0.034207623,7.414796599,17.35980045,,,
714,11.88333,1.076596103,0.21,0.463499002,0.263054256,0.78732857,-0.03379703,7.321214598,17.04458269,,,
715,11.9,1.072463189,0.21,0.466148305,0.262937813,0.785002179,-0.033172669,7.190540798,17.81511499,,,
716,11.91667,1.074256881,0.21,0.466320545,0.264407081,0.784683843,-0.031691589,6.834813691,17.85013918,,,
717,11.93333,1.08479354,0.21,0.462838603,0.265555621,0.784155996,-0.029571686,6.354152413,17.88516338,,,
718,11.95,1.091566002,0.21,0.456463467,0.266490169,0.782684144,-0.028313752,6.064746352,18.06028436,,,
719,11.96667,1.092746834,0.21,0.445790558,0.266580105,0.780586942,-0.027593615,5.909620698,17.81511499,,,
720,11.98333,1.093327167,0.212001668,0.441304623,0.266039155,0.777552706,-0.027515749,5.904960007,19.49627635,,,
721,12,1.09300925,0.216997498,0.446073369,0.266444347,0.775049956,-0.02626589,5.629986073,20.12671186,,,
722,12.01667,1.090969823,0.22,0.453077059,0.266848419,0.7733899,-0.025232322,5.401642821,20.16173605,,,
723,12.03333,1.086337327,0.22,0.463447191,0.266832693,0.772047411,-0.02515804,5.386150027,20.40690542,,,
724,12.05,1.084808628,0.22,0.472644375,0.26733964,0.768624962,-0.025083963,5.360259235,20.75714736,,,
725,12.06667,1.087987793,0.22,0.480062426,0.268889013,0.764067506,-0.022996521,4.888281297,20.93226833,,,
726,12.08333,1.088201987,0.218023353,0.482149519,0.269912931,0.761600518,-0.020174001,4.274489004,20.33685703,,,
727,12.1,1.083887406,0.213027523,0.476093967,0.270517654,0.762252921,-0.017676293,3.738533422,19.56632474,,,
728,12.11667,1.086962924,0.202126772,0.538511638,0.270393049,0.763007146,-0.01708518,3.615510965,20.12671186,,,
729,12.13333,1.101405414,0.182143453,0.706250411,0.270268786,0.761689913,-0.017338859,3.67073045,20.30183283,,,
730,12.15,1.11109053,0.17,0.865792959,0.2703522,0.758516381,-0.017170834,3.634135925,20.65207478,,,
731,12.16667,1.113406778,0.17,1.012640079,0.270849491,0.755867454,-0.015741964,3.326329194,20.511978,,,
732,12.18333,1.114924634,0.171951626,1.094492127,0.271345426,0.754462307,-0.014107063,2.976088917,20.511978,,,
733,12.2,1.115197134,0.176947456,1.074962974,0.271323787,0.753781328,-0.01404895,2.964087024,19.8465183,,,
734,12.21667,1.116776935,0.18971643,1.07792883,0.271199103,0.75269114,-0.013781636,2.909120648,19.74144572,,,
735,12.23333,1.120410266,0.21469558,1.116230192,0.272207361,0.75016715,-0.012678749,2.666769044,20.44192961,,,
736,12.25,1.12332239,0.228065054,1.134713018,0.274652423,0.748059956,-0.010952482,2.283608668,19.95159089,,,
737,12.26667,1.125093639,0.223069224,1.121844972,0.273907626,0.746674909,-0.010169179,2.12620435,19.49627635,,,
738,12.28333,1.128441201,0.218073394,1.118434807,0.272549569,0.747235589,-0.009596223,2.016499469,19.95159089,,,
739,12.3,1.134299947,0.213077565,1.130091743,0.277237217,0.747794753,-0.006217562,1.284749494,18.93588923,,,
740,12.31667,1.137385928,0.211918265,1.125327167,0.285491635,0.744784734,-0.001913532,0.384024168,19.42622796,,,
741,12.33333,1.136023429,0.216914095,1.094216772,0.299238896,0.742393605,0.005800735,1.11053758,15.64361485,,,
742,12.35,1.134417848,0.21618015,1.063251068,0.3254944,0.743262006,0.017946997,3.155959146,15.2583487,,,
743,12.36667,1.132419516,0.20618849,1.032519145,0.338437941,0.744331118,0.02395922,4.049415194,14.73298575,,,
744,12.38333,1.127015619,0.203803169,0.972341471,0.329070037,0.746309835,0.021693339,3.771661839,15.36342129,,,
745,12.4,1.11607021,0.213794829,0.86424988,0.313733808,0.742208227,0.016442586,3.000089911,14.94313093,,,
746,12.41667,1.106845932,0.221893244,0.778791164,0.301279177,0.731241793,0.011823879,2.247453321,15.04820352,,,
747,12.43333,1.100442187,0.226889074,0.730422448,0.287642101,0.722223295,0.007114662,1.416889209,15.99385681,,,
748,12.45,1.094055577,0.228115096,0.690507241,0.278897928,0.720086324,0.004986094,1.024216002,14.62791317,,,
749,12.46667,1.087697248,0.223119266,0.664544064,0.282100023,0.720271391,0.007684747,1.560420641,15.81873583,,,
750,12.48333,1.087258625,0.22,0.630562843,0.28569722,0.718645592,0.011298258,2.264653974,16.41414716,,,
751,12.5,1.096659868,0.22,0.583253848,0.287269386,0.715818807,0.013162834,2.62348765,15.46849387,,,
752,12.51667,1.103377663,0.218131776,0.55895797,0.287529064,0.713802003,0.014000684,2.787707792,15.99385681,,,
753,12.53333,1.105603078,0.213135947,0.573188516,0.287285523,0.713193014,0.014530186,2.895410634,16.20400199,,,
754,12.55,1.106103874,0.213719766,0.566114944,0.288447847,0.712485594,0.015873539,3.149860166,16.65931654,,,
755,12.56667,1.103696793,0.223711426,0.52312053,0.295220538,0.712379513,0.019859407,3.848473813,16.76438912,,,
756,12.58333,1.104336341,0.228148457,0.497771881,0.304578132,0.712573049,0.024851119,4.66454073,16.16897779,,,
757,12.6,1.11014967,0.223152627,0.502389239,0.314910792,0.71137101,0.030032666,5.447753742,16.16897779,,,
758,12.61667,1.109913943,0.22,0.498600475,0.323818411,0.708977944,0.034288233,6.044368249,15.04820352,,,
759,12.63333,1.099331867,0.22,0.480433821,0.327517542,0.707585029,0.036609113,6.377908278,15.2233245,,,
760,12.65,1.095805671,0.22,0.466270503,0.323539182,0.706791301,0.03629521,6.400782911,14.66293736,,,
761,12.66667,1.104434832,0.22,0.459003842,0.318477305,0.70718915,0.034770486,6.230719428,14.13757442,,,
762,12.68333,1.11420972,0.221826522,0.439089898,0.315812387,0.707090983,0.034056463,6.154857024,13.82235665,,,
763,12.7,1.125972629,0.226822352,0.397230899,0.31206335,0.704323722,0.033142897,6.062410751,14.55786477,,,
764,12.71667,1.132677686,0.228181818,0.37677686,0.303965443,0.701662431,0.031125399,5.846585334,14.62791317,,,
765,12.73333,1.130543104,0.223185988,0.393732403,0.295591884,0.70167047,0.029414498,5.682823618,14.242647,,,
766,12.75,1.126812571,0.22,0.39971921,0.291587467,0.701580011,0.029212744,5.721098103,13.85738084,,,
767,12.76667,1.120272576,0.22,0.386396997,0.291441756,0.699424437,0.030013331,5.879721979,12.80665494,,,
768,12.78333,1.117073546,0.218198499,0.382109586,0.291197878,0.69629225,0.031111991,6.098427262,12.98177592,,,
769,12.8,1.119798544,0.213202669,0.393842217,0.287903691,0.694149143,0.031308504,6.206324325,12.03612261,,,
770,12.81667,1.120404352,0.211793161,0.396255845,0.28491292,0.69328517,0.031304923,6.270245144,11.26559026,,,
771,12.83333,1.117225188,0.216788991,0.382025299,0.284874771,0.692032073,0.032198315,6.448557711,10.17984014,,,
772,12.85,1.11774547,0.218215179,0.381262037,0.284346544,0.689707367,0.032989862,6.617863859,9.304235193,,,
773,12.86667,1.124921298,0.213219349,0.404727298,0.283721773,0.687193493,0.033779364,6.789564415,7.72814627,,,
774,12.88333,1.126170142,0.21177648,0.420602143,0.283294179,0.6854658,0.034666105,6.976478656,6.887565501,,,
775,12.9,1.116678065,0.21677231,0.422721586,0.283746596,0.684715919,0.035054816,7.042788132,5.136355547,,,
776,12.91667,1.113937069,0.22176814,0.427359289,0.283320071,0.684259601,0.035343505,7.110778165,3.700363362,,,
777,12.93333,1.123519979,0.22676397,0.436594005,0.281433561,0.68186274,0.034642512,7.017411334,4.225726359,,,
778,12.95,1.125855713,0.2282402,0.445642075,0.276147078,0.677920654,0.033548251,6.926741988,3.245048763,,,
779,12.96667,1.114864887,0.22324437,0.454346931,0.272525798,0.676119086,0.033936402,7.098244235,1.844080754,,,
780,12.98333,1.108953294,0.223502919,0.457054363,0.271242543,0.675192549,0.034816129,7.314372268,2.124274357,,,
781,13,1.112450375,0.233494579,0.448652286,0.268993497,0.67436497,0.03500489,7.414397115,1.003499939,,,
782,13.01667,1.115820684,0.238256881,0.442283848,0.266556629,0.673732436,0.034800118,7.438142008,0.022822314,,,
783,13.03333,1.118954432,0.233261051,0.439710238,0.264415958,0.672619802,0.034301457,7.39143784,0.653257931,,,
784,13.05,1.116883843,0.23,0.431669447,0.261894593,0.671125123,0.033902079,7.375883181,-0.187322893,,,
785,13.06667,1.105030101,0.23,0.413351404,0.259572472,0.669057661,0.033503717,7.354658052,-0.642637508,,,
786,13.08333,1.099611267,0.228273561,0.404947305,0.257256252,0.666611551,0.033301894,7.375936821,0.197943319,,,
787,13.1,1.106378346,0.223277731,0.415317436,0.255138249,0.663596526,0.033491139,7.478267168,-0.257371295,,,
788,13.11667,1.107335128,0.221718098,0.422329466,0.253601901,0.659727554,0.034557541,7.75972378,-0.3974681,,,
789,13.13333,1.097207218,0.226713928,0.422935022,0.252261293,0.654338599,0.036108203,8.145877643,-0.012201887,,,
790,13.15,1.092208583,0.228290242,0.422607981,0.248720569,0.647435426,0.036390451,8.323918035,-0.257371295,,,
791,13.16667,1.097068163,0.223294412,0.420488538,0.245093102,0.643124666,0.03706057,8.598565468,-0.187322893,,,
792,13.18333,1.102561908,0.22,0.423963151,0.246635187,0.639205776,0.038990302,8.983484298,-0.537564905,,,
793,13.2,1.10928357,0.22,0.438269391,0.244642009,0.630064638,0.039558558,9.185210645,-0.537564905,,,
794,13.21667,1.116159148,0.216613845,0.457270074,0.241891264,0.623606771,0.040706059,9.552375074,-0.467516502,,,
795,13.23333,1.123334976,0.206622185,0.485428387,0.240765879,0.618588485,0.042527281,10.0170229,-0.572589106,,,
796,13.25,1.130296383,0.2,0.538500392,0.240023652,0.610834423,0.043957788,10.37810722,-0.537564905,,,
797,13.26667,1.136836379,0.2,0.640536432,0.239568178,0.602815838,0.045673955,10.79397253,-1.448194141,,,
798,13.28333,1.140968459,0.196647206,0.707825334,0.238829307,0.595857199,0.047482122,11.24446565,-0.782734314,,,
799,13.3,1.140332626,0.186655546,0.706311446,0.237523923,0.588255045,0.049093419,11.67792719,-0.642637508,,,
800,13.31667,1.138195542,0.186672227,0.723398918,0.237167884,0.578691613,0.05041253,12.00021717,-1.168000529,,,
801,13.33333,1.133063462,0.206655546,0.777596103,0.238041111,0.567833502,0.052783631,12.50256664,-0.712685911,,,
802,13.35,1.129244067,0.22,0.820577628,0.238062806,0.559730269,0.054478122,12.88958561,-0.817758515,,,
803,13.36667,1.128063235,0.22,0.841015114,0.23676487,0.559632623,0.055689917,13.23605676,-0.432492301,,,
804,13.38333,1.131085905,0.226605505,0.86705727,0.235093604,0.561130321,0.056994279,13.62742995,-0.572589106,,,
805,13.4,1.14262173,0.246588824,0.904450299,0.234366703,0.556626663,0.058295404,13.96805416,-0.642637508,,,
806,13.41667,1.152260596,0.255070892,0.931586802,0.231857404,0.551759779,0.059974666,14.50284061,-0.572589106,,,
807,13.43333,1.158028509,0.240083403,0.937793742,0.229072951,0.54914849,0.061078438,14.92962316,-0.992879522,,,
808,13.45,1.160081204,0.225095913,0.941152349,0.227138437,0.545423269,0.061703958,15.19807618,-0.852782716,,,
809,13.46667,1.154494958,0.210108424,0.938654434,0.226144274,0.542359998,0.062897857,15.54292671,-1.097952126,,,
810,13.48333,1.152738039,0.2,0.935910102,0.225713215,0.535392597,0.064278551,15.89587932,-1.728387754,,,
811,13.5,1.158914702,0.2,0.932655243,0.224163294,0.52304716,0.064803066,16.12398194,-0.817758515,,,
812,13.51667,1.159575404,0.2,0.931778376,0.220286883,0.51054628,0.064474562,16.31393676,-1.203024731,,,
813,13.53333,1.148720828,0.2,0.935865873,0.215954509,0.503829225,0.064052344,16.52041448,-0.992879522,,,
814,13.55,1.140617333,0.201609675,0.92097872,0.211539782,0.504357556,0.062592716,16.48301087,-1.027903723,,,
815,13.56667,1.138301084,0.206605505,0.86617598,0.207693093,0.506458191,0.061796685,16.56976649,-0.817758515,,,
816,13.58333,1.136872849,0.208398666,0.831729598,0.204876133,0.504300921,0.062603547,16.99146448,-0.502540703,,,
817,13.6,1.137327015,0.203402836,0.840434453,0.202621915,0.499378776,0.06924004,18.86634394,-1.027903723,,,
818,13.61667,1.136231632,0.198407006,0.802966614,0.200743319,0.495667583,0.081778752,22.16498401,-0.852782716,,,
819,13.63333,1.131826219,0.193411176,0.666868097,0.199238971,0.496939551,0.089032475,24.0780888,-1.027903723,,,
820,13.65,1.126167488,0.19,0.569497561,0.198661326,0.501336451,0.090833091,24.5711038,-0.782734314,,,
821,13.66667,1.117810827,0.19,0.555494099,0.197070979,0.497176976,0.092722927,25.19723004,-0.782734314,,,
822,13.68333,1.114025476,0.191576314,0.543377436,0.195392417,0.483574541,0.091149163,25.0087143,-1.41316994,,,
823,13.7,1.120156722,0.196572143,0.53535383,0.193625962,0.475505081,0.085750917,23.88706307,-0.747710112,,,
824,13.71667,1.123052241,0.201567973,0.520298102,0.191128938,0.48301951,0.077940996,22.18527899,-0.852782716,,,
825,13.73333,1.11887391,0.206563803,0.489868956,0.187445275,0.495179389,0.068473337,20.06713492,-1.273073133,,,
826,13.75,1.117488741,0.211559633,0.457809286,0.186336276,0.499181184,0.060517127,17.99243482,-0.992879522,,,
827,13.76667,1.122257487,0.216555463,0.422157227,0.186602809,0.493594883,0.057969618,17.25781468,-1.168000529,,,
828,13.78333,1.124614679,0.22,0.385376956,0.185771741,0.486837588,0.06127529,18.25471663,-0.852782716,,,
829,13.8,1.121617181,0.22,0.346091566,0.183299223,0.4834637,0.06642696,19.92032889,-0.992879522,,,
830,13.81667,1.119994313,0.218457048,0.32043559,0.181653393,0.480643294,0.067307244,20.33096077,-0.852782716,,,
831,13.83333,1.121447646,0.213461218,0.325280031,0.180922355,0.476104762,0.061249757,18.70310226,-0.887806918,,,
832,13.85,1.119496929,0.211534612,0.326776228,0.180193071,0.474660096,0.052990068,16.38723016,-1.483218343,,,
833,13.86667,1.109868603,0.216530442,0.320720676,0.178738616,0.480101976,0.050562166,15.79532132,-0.817758515,,,
834,13.88333,1.103847828,0.216947456,0.321579599,0.177106133,0.484173946,0.054313671,17.04936331,-1.41316994,,,
835,13.9,1.106027826,0.206955796,0.338156671,0.175840145,0.480827458,0.060172959,18.89108098,-1.658339351,,,
836,13.91667,1.107352263,0.2,0.343602244,0.175663655,0.472976854,0.062984787,19.72546383,-0.992879522,,,
837,13.93333,1.10671643,0.2,0.32354323,0.174944999,0.467488485,0.060189294,18.98562269,-0.95785532,,,
838,13.95,1.107151035,0.2,0.30721245,0.172873202,0.473086537,0.060059877,19.15832906,-0.67766171,,,
839,13.96667,1.1100577,0.2,0.299491622,0.169723745,0.485685016,0.068632263,22.01724166,-0.887806918,,,
840,13.98333,1.11588498,0.2,0.293886193,0.167753193,0.488463914,0.075994947,24.37130594,-0.852782716,,,
841,14,1.128510804,0.2,0.293204944,0.168307369,0.483611169,0.075573088,24.18095267,-1.483218343,,,
842,14.01667,1.137987944,0.2,0.288881897,0.170748025,0.480024337,0.067394388,21.53919101,-0.817758515,,,
843,14.03333,1.14007711,0.2,0.27601385,0.173362475,0.481010189,0.055406325,17.72378308,-0.887806918,,,
844,14.05,1.144285162,0.20148457,0.273582784,0.175791372,0.485032894,0.043810846,13.99421076,-1.168000529,,,
845,14.06667,1.153504739,0.2064804,0.295836935,0.177766646,0.483153464,0.040609727,12.86806369,-1.027903723,,,
846,14.08333,1.158577451,0.21,0.301897288,0.178932021,0.477443867,0.04677245,14.64921135,-1.132976328,,,
847,14.1,1.153763288,0.21,0.2693487,0.178932905,0.478784398,0.056277669,17.45931471,-0.782734314,,,
848,14.11667,1.155461218,0.21,0.257773144,0.177951929,0.484214241,0.059598085,18.51627212,-0.922831119,,,
849,14.13333,1.172810372,0.21,0.296604367,0.177329881,0.483855273,0.054945183,17.21545328,-0.852782716,,,
850,14.15,1.18314042,0.21145955,0.328491672,0.177332644,0.47852672,0.050212805,15.80978911,-1.41316994,,,
851,14.16667,1.176464175,0.216455379,0.343554856,0.176979619,0.474983744,0.050729205,15.99435069,-1.658339351,,,
852,14.18333,1.17053992,0.22,0.352637299,0.175916692,0.478001743,0.056475921,17.79859742,-1.027903723,,,
853,14.2,1.166452422,0.22,0.347111608,0.174944992,0.480128215,0.06139834,19.33892949,-0.95785532,,,
854,14.21667,1.162351808,0.22,0.347422979,0.174950532,0.476065743,0.058930249,18.61555774,-0.607613307,,,
855,14.23333,1.158218895,0.22,0.362107691,0.17433635,0.472012764,0.060692408,19.1947438,-0.3974681,,,
856,14.25,1.160502237,0.22,0.373097404,0.171866646,0.472111646,0.071697563,22.64442038,-0.327419697,,,
857,14.26667,1.178714307,0.22,0.37491407,0.169844316,0.47124193,0.071109233,22.71774562,-1.097952126,,,
858,14.28333,1.187889529,0.22,0.383472717,0.167562033,0.469231134,0.068193486,22.14507323,-0.222347094,,,
859,14.3,1.174446205,0.22,0.408906033,0.164844467,0.468015475,0.068057922,22.43384228,-0.11727449,,,
860,14.31667,1.165720449,0.221417848,0.425789294,0.162045199,0.46759218,0.067386509,22.57998758,0.548185329,,,
861,14.33333,1.168899613,0.226413678,0.421096242,0.159516165,0.466731742,0.066448882,22.61491083,0.723306333,,,
862,14.35,1.170605201,0.228590492,0.415741148,0.157519863,0.466223392,0.065691736,22.63798088,1.353741946,,,
863,14.36667,1.168561453,0.223594662,0.408701569,0.155966732,0.465803641,0.065203493,22.68786677,2.159298558,,,
864,14.38333,1.167523997,0.22,0.403891121,0.153803932,0.465734145,0.06364901,22.48134399,2.859782562,,,
865,14.4,1.169068163,0.22,0.404799454,0.150771052,0.466013691,0.062275807,22.44301533,3.665339162,,,
866,14.41667,1.168345818,0.22,0.40450489,0.14870664,0.4641146,0.061793193,22.56471947,4.295774758,,,
867,14.43333,1.161760406,0.22,0.401098643,0.146996208,0.460653536,0.061223052,22.61143928,5.241428145,,,
868,14.45,1.156068618,0.22,0.399538378,0.145464124,0.459981853,0.060831299,22.69407903,6.60737191,,,
869,14.46667,1.152707787,0.22,0.402793237,0.14323872,0.462610845,0.060617319,22.93763789,7.027662297,,,
870,14.48333,1.149859883,0.22,0.405693634,0.140931422,0.464366605,0.059520483,22.89610844,7.763170468,,,
871,14.5,1.148361134,0.22,0.407661688,0.139585374,0.463433113,0.059132031,22.95879168,9.514380381,,,
872,14.51667,1.147434377,0.22,0.408261935,0.139978526,0.461290468,0.059537659,23.04171042,10.63515471,,,
873,14.53333,1.148024793,0.22,0.40523416,0.140370778,0.458720615,0.060558579,23.33627098,11.54578384,,,
874,14.55,1.149949958,0.218640534,0.409848232,0.138077304,0.455811344,0.060697857,23.72996881,12.73660655,,,
875,14.56667,1.155445371,0.213644704,0.434903076,0.133193812,0.452563817,0.05960719,24.10957657,13.57718727,,,
876,14.58333,1.157698082,0.211351126,0.448125332,0.131000162,0.44897919,0.059484044,24.42166422,14.17259861,,,
877,14.6,1.151203503,0.216346956,0.429428817,0.130365115,0.445918898,0.060062223,24.73661665,15.08322772,,,
878,14.61667,1.14699166,0.218657214,0.414618242,0.129041808,0.443123361,0.059938839,24.91447378,16.02888101,,,
879,14.63333,1.148989992,0.213661384,0.410379357,0.127032585,0.441621667,0.059028855,24.92311075,16.41414716,,,
880,14.65,1.149593222,0.211334445,0.408243233,0.124597836,0.441066469,0.058120936,25.00755788,16.9745343,,,
881,14.66667,1.146368641,0.216330275,0.411876564,0.123027808,0.439056684,0.057564008,25.07462495,17.39482464,,,
882,14.68333,1.143795056,0.218673895,0.415610357,0.123006145,0.436709287,0.057966818,25.23222337,18.37550211,,,
883,14.7,1.143022974,0.213678065,0.41962216,0.123070257,0.434708978,0.058542789,25.43977512,19.25110699,,,
884,14.71667,1.14416764,0.211317765,0.416406222,0.121079134,0.433139928,0.057900335,25.55723954,19.8465183,,,
885,14.73333,1.150662219,0.216313595,0.393016655,0.11729633,0.432597438,0.056564617,25.74507957,20.23178444,,,
886,14.75,1.15306187,0.218690575,0.380162004,0.11463272,0.432652257,0.05575236,25.93626912,20.72212317,,,
887,14.76667,1.143933126,0.213694746,0.396966159,0.11359656,0.43168624,0.055808367,26.16422726,20.96729253,,,
888,14.78333,1.136815149,0.21,0.408861678,0.113756139,0.430212614,0.056989349,26.60987244,21.7378248,,,
889,14.8,1.135407233,0.21,0.406817929,0.114341098,0.430354797,0.058599922,27.1351829,21.17743769,,,
890,14.81667,1.134951247,0.21,0.399348573,0.118496934,0.432276894,0.06072499,27.13334428,19.91656669,,,
891,14.83333,1.137222079,0.21,0.376337478,0.122473539,0.433347901,0.062414019,27.00394942,22.22816352,,,
892,14.85,1.137601334,0.208715596,0.367532666,0.119143134,0.432640264,0.061342193,27.24218753,22.12309094,,,
893,14.86667,1.132514671,0.203719766,0.399778477,0.116074481,0.431173812,0.060272765,27.4410198,21.28251028,,,
894,14.88333,1.129307302,0.2,0.423787879,0.115806862,0.430301397,0.060065386,27.41435323,22.57840546,,,
895,14.9,1.131578133,0.2,0.423787879,0.110549766,0.429178029,0.05857042,27.91510977,21.49265544,,,
896,14.91667,1.132742589,0.2,0.428877979,0.108599238,0.428478195,0.05793653,28.07944316,22.19313932,,,
897,14.93333,1.130653423,0.2,0.448936993,0.109691063,0.428200482,0.058760591,28.177584,22.54338126,,,
898,14.95,1.125564637,0.198740617,0.475331084,0.110611869,0.427335255,0.060267486,28.58400065,22.8936232,,,
899,14.96667,1.111576314,0.193744787,0.520520636,0.114393484,0.426975504,0.063224335,28.9290667,21.59772802,,,
900,14.98333,1.084975207,0.19,0.597592817,0.117073298,0.427287207,0.064808324,28.9676199,22.99869578,,,
901,15,1.020619835,0.19,0.770100336,0.111345678,0.428938047,0.062635654,29.35920353,22.19313932,,,
902,15.01667,0.970691106,0.192485405,0.894782647,0.109575073,0.430752524,0.060893817,29.06210598,22.26318771,,,
903,15.03333,0.964332777,0.202477064,0.875026411,0.110071769,0.431393231,0.060432485,28.76801968,22.61342965,,,
904,15.05,0.959119039,0.208765638,0.866155003,0.110818577,0.430446752,0.06090735,28.79377499,22.8936232,,,
905,15.06667,0.957393206,0.203769808,0.890452903,0.116415087,0.430752904,0.063843911,28.74107383,23.06874417,,,
906,15.08333,0.957060581,0.2,0.909902444,0.124505811,0.432723933,0.067282968,28.38679737,23.73420385,,,
907,15.1,0.961011828,0.2,0.914444107,0.121311646,0.435855222,0.066986102,28.90668779,24.18951837,,,
908,15.11667,0.965250891,0.2,0.921052139,0.113539272,0.437650112,0.064404558,29.56384785,22.99869578,,,
909,15.13333,0.970382971,0.2,0.934071575,0.113611955,0.438113009,0.063857861,29.33903056,23.17381675,,,
910,15.15,0.977691864,0.198790659,0.955373165,0.114849067,0.438491977,0.064325838,29.2527608,23.73420385,,,
911,15.16667,0.991816438,0.193794829,1.002606465,0.115584905,0.439863967,0.064792789,29.27344034,23.66415546,,,
912,15.18333,1.008080977,0.193603003,1.022307731,0.116734143,0.441812064,0.065764343,29.39554198,23.94434901,,,
913,15.2,1.031107211,0.208590492,0.955015417,0.118792898,0.443425338,0.067154667,29.47985664,24.04942159,,,
914,15.21667,1.050934946,0.217614679,0.895927162,0.119853298,0.444292141,0.068205603,29.64315405,24.36463933,,,
915,15.23333,1.060563272,0.207623019,0.863000101,0.120332266,0.445569348,0.068162309,29.52941952,23.73420385,,,
916,15.25,1.064765259,0.20118432,0.832208406,0.120644909,0.448326419,0.068119109,29.45015066,23.4890345,,,
917,15.26667,1.051503601,0.20618015,0.808288978,0.122607882,0.45206484,0.068997936,29.36875784,23.41898611,,,
918,15.28333,1.043116916,0.20882402,0.79176397,0.124731505,0.455630745,0.069456246,29.11107447,24.25956675,,,
919,15.3,1.050565244,0.20382819,0.799257715,0.124297006,0.45647957,0.069244521,29.12170772,24.15449417,,,
920,15.31667,1.056240883,0.203502919,0.788458438,0.126825592,0.4562604,0.070620498,29.1104427,24.50473611,,,
921,15.33333,1.056104633,0.218490409,0.717684181,0.131321313,0.456942856,0.072827976,29.0118082,24.39966353,,,
922,15.35,1.060247251,0.228840701,0.658186747,0.134657844,0.457951168,0.074697239,29.0179561,24.5397603,,,
923,15.36667,1.078550155,0.223844871,0.63600829,0.131425987,0.45928428,0.074147686,29.43074676,25.13517159,,,
924,15.38333,1.092259686,0.22,0.604465211,0.128938452,0.461512737,0.073349788,29.63444077,25.17019578,,,
925,15.4,1.090624687,0.22,0.541638866,0.13120286,0.463165399,0.074464638,29.57722766,24.81995385,,,
926,15.41667,1.091025627,0.221142619,0.490048273,0.133217135,0.46334784,0.07524509,29.45908238,24.71488127,,,
927,15.43333,1.098292289,0.226138449,0.476347588,0.134410459,0.463692674,0.075692223,29.38570424,24.71488127,,,
928,15.45,1.104496853,0.228865721,0.458659742,0.135845933,0.465337652,0.076552493,29.40231878,24.32961514,,,
929,15.46667,1.107085602,0.223869892,0.427397958,0.137848718,0.468847107,0.077741835,29.42147142,24.22454256,,,
930,15.48333,1.109070437,0.218874062,0.407873228,0.140416986,0.472673547,0.07925919,29.44280969,24.74990546,,,
931,15.5,1.108979604,0.213878232,0.428689185,0.142166637,0.475195075,0.079947757,29.35133109,24.60980869,,,
932,15.51667,1.109945409,0.211117598,0.445085551,0.147405145,0.477711198,0.081047171,28.80313599,22.85859901,,,
933,15.53333,1.114577906,0.216113428,0.446145273,0.158798806,0.480788025,0.084533146,28.02764948,21.87792158,,,
934,15.55,1.116517932,0.22,0.441288953,0.171708041,0.485958647,0.089410565,27.50656729,21.80787319,,,
935,15.56667,1.109024187,0.22,0.415704248,0.179650942,0.491198917,0.093126757,27.40114456,21.1424135,,,
936,15.58333,1.101590492,0.221100917,0.391370587,0.175768893,0.492639273,0.092072484,27.64675905,23.17381675,,,
937,15.6,1.094369247,0.226096747,0.371462962,0.161069198,0.491741323,0.085770854,28.03571848,22.3332361,,,
938,15.61667,1.089909243,0.227814846,0.359501352,0.145674472,0.491167043,0.07858133,28.34380045,20.61705058,,,
939,15.63333,1.095313822,0.217823186,0.375927035,0.144178896,0.49228142,0.076809241,28.04582008,20.65207478,,,
940,15.65,1.096903859,0.212168474,0.380278262,0.147599006,0.493553965,0.07782088,27.80022848,20.72212317,,,
941,15.66667,1.084732201,0.222160133,0.341068567,0.149402907,0.49554546,0.078830371,27.81774834,21.94796997,,,
942,15.68333,1.075563272,0.227848207,0.306830819,0.151444067,0.498734206,0.080000902,27.84542366,21.80787319,,,
943,15.7,1.077334521,0.217856547,0.290707913,0.153561181,0.501836182,0.081005945,27.81235401,21.38758286,,,
944,15.71667,1.080842975,0.211067556,0.28252698,0.154551125,0.504691807,0.081031852,27.66822528,21.87792158,,,
945,15.73333,1.090743802,0.216063386,0.30357002,0.155058333,0.507940617,0.080813709,27.52774284,21.87792158,,,
946,15.75,1.096725529,0.22,0.311035838,0.155484447,0.511421845,0.080596027,27.40015816,22.8936232,,,
947,15.76667,1.088141785,0.22,0.268041423,0.156229415,0.513859942,0.079810685,27.06047547,23.38396192,,,
948,15.78333,1.080561149,0.217898249,0.242243157,0.157132521,0.515258206,0.079189147,26.74646307,23.52405869,,,
949,15.8,1.076746152,0.207906589,0.280998686,0.158911195,0.516653526,0.079702763,26.6362996,23.80425224,,,
